id,gender,masterCategory,subCategory,articleType,season,usage,image_path,image_full_path
16460,Men,Apparel,Topwear,Shirts,Fall,Casual,16460.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16460.jpg
8843,Men,Apparel,Bottomwear,Trousers,Summer,Casual,8843.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8843.jpg
9991,Men,Apparel,Topwear,Tshirts,Fall,Sports,9991.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9991.jpg
25828,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,25828.jpg,/content/outfit_data/Fashion Product Images (Small)/images/25828.jpg
52146,Women,Apparel,Topwear,Tshirts,Summer,Casual,52146.jpg,/content/outfit_data/Fashion Product Images (Small)/images/52146.jpg
15681,Men,Apparel,Bottomwear,Trousers,Fall,Casual,15681.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15681.jpg
14753,Men,Apparel,Topwear,Shirts,Fall,Formal,14753.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14753.jpg
33171,Women,Apparel,Topwear,Tops,Summer,Casual,33171.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33171.jpg
38599,Men,Apparel,Topwear,Tshirts,Summer,Casual,38599.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38599.jpg
57434,Women,Apparel,Topwear,Tshirts,Summer,Casual,57434.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57434.jpg
2121,Women,Apparel,Topwear,Shirts,Winter,Casual,2121.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2121.jpg
6581,Men,Apparel,Topwear,Tshirts,Summer,Sports,6581.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6581.jpg
34354,Men,Apparel,Topwear,Tshirts,Summer,Casual,34354.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34354.jpg
16004,Men,Apparel,Topwear,Sweaters,Fall,Casual,16004.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16004.jpg
7453,Men,Apparel,Topwear,Tshirts,Summer,Casual,7453.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7453.jpg
2313,Women,Apparel,Topwear,Tshirts,Fall,Sports,2313.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2313.jpg
43034,Men,Apparel,Topwear,Shirts,Summer,Casual,43034.jpg,/content/outfit_data/Fashion Product Images (Small)/images/43034.jpg
54083,Women,Apparel,Topwear,Kurtis,Summer,Ethnic,54083.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54083.jpg
13744,Men,Apparel,Topwear,Shirts,Fall,Formal,13744.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13744.jpg
28539,Men,Apparel,Topwear,Tshirts,Summer,Sports,28539.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28539.jpg
34166,Girls,Apparel,Topwear,Tops,Summer,Casual,34166.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34166.jpg
5136,Women,Apparel,Topwear,Tops,Summer,Casual,5136.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5136.jpg
41763,Women,Apparel,Topwear,Tops,Summer,Casual,41763.jpg,/content/outfit_data/Fashion Product Images (Small)/images/41763.jpg
11013,Women,Apparel,Topwear,Tops,Fall,Casual,11013.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11013.jpg
4222,Men,Apparel,Topwear,Tshirts,Summer,Casual,4222.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4222.jpg
15675,Men,Apparel,Bottomwear,Jeans,Fall,Casual,15675.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15675.jpg
37525,Boys,Apparel,Topwear,Rompers,Summer,Casual,37525.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37525.jpg
33185,Women,Apparel,Topwear,Tops,Summer,Casual,33185.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33185.jpg
24132,Men,Apparel,Topwear,Tshirts,Fall,Casual,24132.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24132.jpg
6575,Men,Apparel,Topwear,Tshirts,Winter,Casual,6575.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6575.jpg
23317,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,23317.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23317.jpg
35272,Women,Apparel,Topwear,Tops,Summer,Casual,35272.jpg,/content/outfit_data/Fashion Product Images (Small)/images/35272.jpg
48428,Men,Apparel,Topwear,Tshirts,Summer,Casual,48428.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48428.jpg
12662,Men,Apparel,Topwear,Shirts,Fall,Casual,12662.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12662.jpg
42112,Men,Apparel,Topwear,Tshirts,Summer,Casual,42112.jpg,/content/outfit_data/Fashion Product Images (Small)/images/42112.jpg
34192,Men,Apparel,Topwear,Tshirts,Summer,Casual,34192.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34192.jpg
35040,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,35040.jpg,/content/outfit_data/Fashion Product Images (Small)/images/35040.jpg
7695,Women,Apparel,Bottomwear,Track Pants,Fall,Casual,7695.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7695.jpg
51505,Women,Apparel,Bottomwear,Jeans,Summer,Casual,51505.jpg,/content/outfit_data/Fashion Product Images (Small)/images/51505.jpg
37717,Men,Apparel,Topwear,Tshirts,Summer,Casual,37717.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37717.jpg
53252,Men,Apparel,Bottomwear,Jeans,Summer,Casual,53252.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53252.jpg
14595,Women,Apparel,Bottomwear,Stockings,Summer,Casual,14595.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14595.jpg
41797,Women,Apparel,Topwear,Tunics,Summer,Casual,41797.jpg,/content/outfit_data/Fashion Product Images (Small)/images/41797.jpg
40645,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,40645.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40645.jpg
1562,Men,Apparel,Topwear,Tshirts,Fall,Sports,1562.jpg,/content/outfit_data/Fashion Product Images (Small)/images/1562.jpg
12206,Men,Apparel,Topwear,Tshirts,Fall,Casual,12206.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12206.jpg
2783,Men,Apparel,Topwear,Tshirts,Summer,Casual,2783.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2783.jpg
47004,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,47004.jpg,/content/outfit_data/Fashion Product Images (Small)/images/47004.jpg
15023,Men,Apparel,Topwear,Tshirts,Fall,Sports,15023.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15023.jpg
57296,Men,Apparel,Topwear,Shirts,Summer,Casual,57296.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57296.jpg
32601,Women,Apparel,Topwear,Tops,Summer,Casual,32601.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32601.jpg
53404,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,53404.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53404.jpg
38935,Girls,Apparel,Bottomwear,Leggings,Summer,Casual,38935.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38935.jpg
57898,Women,Apparel,Topwear,Tops,Fall,Casual,57898.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57898.jpg
37141,Men,Apparel,Topwear,Shirts,Summer,Casual,37141.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37141.jpg
5794,Women,Apparel,Topwear,Tops,Summer,Casual,5794.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5794.jpg
45561,Women,Apparel,Topwear,Tops,Winter,Casual,45561.jpg,/content/outfit_data/Fashion Product Images (Small)/images/45561.jpg
15211,Men,Apparel,Topwear,Tshirts,Fall,Casual,15211.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15211.jpg
21024,Men,Apparel,Topwear,Shirts,Fall,Formal,21024.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21024.jpg
24556,Women,Apparel,Topwear,Tshirts,Fall,Casual,24556.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24556.jpg
10763,Men,Apparel,Topwear,Tshirts,Summer,Sports,10763.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10763.jpg
32433,Men,Apparel,Topwear,Tshirts,Summer,Casual,32433.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32433.jpg
12034,Men,Apparel,Topwear,Shirts,Fall,Formal,12034.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12034.jpg
43696,Boys,Apparel,Topwear,Tshirts,Summer,Casual,43696.jpg,/content/outfit_data/Fashion Product Images (Small)/images/43696.jpg
16494,Men,Apparel,Topwear,Tshirts,Fall,Casual,16494.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16494.jpg
51353,Women,Apparel,Bottomwear,Jeans,Summer,Casual,51353.jpg,/content/outfit_data/Fashion Product Images (Small)/images/51353.jpg
12808,Men,Apparel,Topwear,Jackets,Fall,Sports,12808.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12808.jpg
6111,Women,Apparel,Topwear,Tshirts,Summer,Casual,6111.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6111.jpg
17546,Men,Apparel,Topwear,Shirts,Fall,Formal,17546.jpg,/content/outfit_data/Fashion Product Images (Small)/images/17546.jpg
17926,Women,Apparel,Bottomwear,Capris,Fall,Casual,17926.jpg,/content/outfit_data/Fashion Product Images (Small)/images/17926.jpg
30738,Men,Apparel,Topwear,Nehru Jackets,Summer,Ethnic,30738.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30738.jpg
19080,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,19080.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19080.jpg
12468,Men,Apparel,Topwear,Tshirts,Fall,Casual,12468.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12468.jpg
34398,Men,Apparel,Topwear,Tshirts,Summer,Casual,34398.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34398.jpg
33981,Women,Apparel,Bottomwear,Stockings,Summer,Casual,33981.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33981.jpg
53864,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,53864.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53864.jpg
58682,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,58682.jpg,/content/outfit_data/Fashion Product Images (Small)/images/58682.jpg
56718,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,56718.jpg,/content/outfit_data/Fashion Product Images (Small)/images/56718.jpg
4814,Men,Apparel,Topwear,Tshirts,Summer,Sports,4814.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4814.jpg
38767,Girls,Apparel,Bottomwear,Shorts,Summer,Casual,38767.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38767.jpg
24338,Men,Apparel,Topwear,Tshirts,Fall,Casual,24338.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24338.jpg
48410,Men,Apparel,Topwear,Tshirts,Summer,Casual,48410.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48410.jpg
1902,Men,Apparel,Topwear,Tshirts,Winter,Sports,1902.jpg,/content/outfit_data/Fashion Product Images (Small)/images/1902.jpg
10569,Women,Apparel,Topwear,Tops,Fall,Casual,10569.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10569.jpg
32639,Men,Apparel,Topwear,Tshirts,Summer,Sports,32639.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32639.jpg
8281,Men,Apparel,Topwear,Tshirts,Fall,Casual,8281.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8281.jpg
48074,Men,Apparel,Topwear,Tshirts,Summer,Casual,48074.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48074.jpg
29043,Men,Apparel,Bottomwear,Tracksuits,Summer,Sports,29043.jpg,/content/outfit_data/Fashion Product Images (Small)/images/29043.jpg
26837,Men,Apparel,Bottomwear,Trousers,Summer,Casual,26837.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26837.jpg
30952,Women,Apparel,Topwear,Tops,Summer,Ethnic,30952.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30952.jpg
26239,Men,Apparel,Topwear,Tshirts,Summer,Casual,26239.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26239.jpg
9161,Men,Apparel,Bottomwear,Jeans,Fall,Casual,9161.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9161.jpg
48246,Boys,Apparel,Topwear,Tshirts,Summer,Casual,48246.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48246.jpg
6915,Women,Apparel,Topwear,Tshirts,Summer,Sports,6915.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6915.jpg
59106,Men,Apparel,Topwear,Jackets,Winter,Casual,59106.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59106.jpg
37945,Women,Apparel,Topwear,Tunics,Summer,Casual,37945.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37945.jpg
11689,Men,Apparel,Topwear,Shirts,Fall,Casual,11689.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11689.jpg
20308,Women,Apparel,Topwear,Sweaters,Fall,Casual,20308.jpg,/content/outfit_data/Fashion Product Images (Small)/images/20308.jpg
58212,Women,Apparel,Bottomwear,Patiala,Fall,Ethnic,58212.jpg,/content/outfit_data/Fashion Product Images (Small)/images/58212.jpg
39225,Women,Apparel,Bottomwear,Trousers,Summer,Casual,39225.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39225.jpg
31048,Men,Apparel,Topwear,Shirts,Summer,Casual,31048.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31048.jpg
8275,Men,Apparel,Topwear,Tshirts,Fall,Casual,8275.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8275.jpg
19622,Women,Apparel,Topwear,Tops,Summer,Casual,19622.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19622.jpg
13318,Men,Apparel,Topwear,Shirts,Fall,Casual,13318.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13318.jpg
50843,Women,Apparel,Topwear,Dupatta,Summer,Ethnic,50843.jpg,/content/outfit_data/Fashion Product Images (Small)/images/50843.jpg
48080,Men,Apparel,Topwear,Tshirts,Summer,Casual,48080.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48080.jpg
28959,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,28959.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28959.jpg
31874,Women,Apparel,Topwear,Dupatta,Fall,Ethnic,31874.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31874.jpg
27911,Women,Apparel,Bottomwear,Trousers,Summer,Formal,27911.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27911.jpg
19410,Men,Apparel,Topwear,Tshirts,Fall,Casual,19410.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19410.jpg
8047,Men,Apparel,Topwear,Tshirts,Fall,Sports,8047.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8047.jpg
9195,Men,Apparel,Bottomwear,Jeans,Fall,Casual,9195.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9195.jpg
16458,Men,Apparel,Topwear,Shirts,Fall,Casual,16458.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16458.jpg
5758,Women,Apparel,Topwear,Tops,Summer,Casual,5758.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5758.jpg
57068,Women,Apparel,Topwear,Jackets,Summer,Casual,57068.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57068.jpg
2119,Women,Apparel,Topwear,Shirts,Winter,Casual,2119.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2119.jpg
19074,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,19074.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19074.jpg
16800,Men,Apparel,Bottomwear,Trousers,Fall,Casual,16800.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16800.jpg
28733,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,28733.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28733.jpg
19848,Men,Apparel,Topwear,Shirts,Fall,Casual,19848.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19848.jpg
22209,Men,Apparel,Topwear,Tshirts,Summer,Casual,22209.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22209.jpg
33975,Women,Apparel,Topwear,Tops,Summer,Casual,33975.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33975.jpg
39473,Women,Apparel,Topwear,Kurtis,Summer,Ethnic,39473.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39473.jpg
33149,Girls,Apparel,Bottomwear,Leggings,Summer,Casual,33149.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33149.jpg
58676,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,58676.jpg,/content/outfit_data/Fashion Product Images (Small)/images/58676.jpg
38793,Men,Apparel,Topwear,Tshirts,Summer,Casual,38793.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38793.jpg
22807,Men,Apparel,Topwear,Tshirts,Fall,Casual,22807.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22807.jpg
8611,Men,Apparel,Topwear,Tshirts,Fall,Casual,8611.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8611.jpg
19246,Men,Apparel,Topwear,Jackets,Fall,Casual,19246.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19246.jpg
28501,Men,Apparel,Bottomwear,Track Pants,Summer,Sports,28501.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28501.jpg
37146,Men,Apparel,Topwear,Shirts,Summer,Casual,37146.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37146.jpg
5793,Men,Apparel,Topwear,Tshirts,Summer,Casual,5793.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5793.jpg
38932,Girls,Apparel,Bottomwear,Leggings,Summer,Casual,38932.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38932.jpg
53403,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,53403.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53403.jpg
21023,Men,Apparel,Topwear,Shirts,Fall,Casual,21023.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21023.jpg
10764,Men,Apparel,Topwear,Tshirts,Fall,Casual,10764.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10764.jpg
24551,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,24551.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24551.jpg
32434,Men,Apparel,Topwear,Tshirts,Summer,Sports,32434.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32434.jpg
12033,Men,Apparel,Topwear,Shirts,Fall,Formal,12033.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12033.jpg
43691,Girls,Apparel,Topwear,Tops,Summer,Casual,43691.jpg,/content/outfit_data/Fashion Product Images (Small)/images/43691.jpg
18509,Men,Apparel,Topwear,Jackets,Fall,Casual,18509.jpg,/content/outfit_data/Fashion Product Images (Small)/images/18509.jpg
16493,Men,Apparel,Topwear,Tshirts,Fall,Casual,16493.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16493.jpg
51354,Women,Apparel,Bottomwear,Jeans,Summer,Casual,51354.jpg,/content/outfit_data/Fashion Product Images (Small)/images/51354.jpg
9962,Men,Apparel,Topwear,Tshirts,Fall,Sports,9962.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9962.jpg
17541,Men,Apparel,Topwear,Shirts,Fall,Formal,17541.jpg,/content/outfit_data/Fashion Product Images (Small)/images/17541.jpg
6116,Men,Apparel,Topwear,Tshirts,Summer,Casual,6116.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6116.jpg
29840,Men,Apparel,Topwear,Shirts,Summer,Casual,29840.jpg,/content/outfit_data/Fashion Product Images (Small)/images/29840.jpg
28992,Men,Apparel,Topwear,Tshirts,Summer,Casual,28992.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28992.jpg
2784,Men,Apparel,Topwear,Tshirts,Summer,Casual,2784.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2784.jpg
26808,Men,Apparel,Bottomwear,Trousers,Summer,Formal,26808.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26808.jpg
47003,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,47003.jpg,/content/outfit_data/Fashion Product Images (Small)/images/47003.jpg
44686,Women,Apparel,Bottomwear,Leggings,Summer,Casual,44686.jpg,/content/outfit_data/Fashion Product Images (Small)/images/44686.jpg
